080,3
080,4
081,3
081,4
082,3
082,4
091,3
091,4
159,2
160,3
161,3
182,3
183,3
184,3
193,2
193,3
195,2
195,3
196,3
197,3
200,3
217,2
218,2
219,2
220,2
231,2
231,3
243,3
243,4
244,3
246,3
246,4
247,3
248,3
249,3
250,3
251,3
252,3
253,3
261,3
262,5
263,3
264,5
265,4
266,4
284,3
285,3
286,3
287,3
288,3
289,3
290,3
291,3
292,3
293,3
294,3
295,3
296,2
296,3
296,4
296,5
297,2
297,3
297,4
297,5
300,3
300,4
